Pitch,Loudness,Brightness,Noisiness,Sample
2581.583158,-10.810221,4429.757022,0.845162,76
4140.172506,-9.04097,4488.538824,0.849218,76
2791.813092,-12.037147,3626.684947,0.85829,76
3783.952174,-10.081911,3507.067142,0.810398,76
3153.895634,-11.740169,1969.296676,0.754865,76
3226.486092,-9.378378,2329.635463,0.775099,76
4033.72729,-10.513624,4742.799954,0.887346,76
4008.322997,-11.443178,4943.950359,0.877232,76
3568.895847,-11.132233,4884.22579,0.885574,76
4008.125697,-8.986742,3732.735678,0.87182,76
3519.489236,-8.738877,3826.368917,0.862409,76
4404.720664,-7.775836,3462.600015,0.82038,76
4019.315551,-8.791175,3215.316299,0.844527,76
4424.195502,-9.632472,3540.149589,0.849286,76
2771.851977,-8.833557,3186.527783,0.831136,76
4309.218668,-8.478556,2943.201417,0.803736,76
4048.594635,-9.783068,3215.791445,0.846152,76
4127.761697,-6.865484,2609.691421,0.774814,76
2898.160713,-8.689802,2832.913986,0.83455,76
4096.770675,-10.561372,5532.681205,0.912032,76
4442.618704,-11.226056,3207.061693,0.860312,76
3320.860999,-13.214467,5347.807179,0.92208,76
3493.024939,-9.891119,2473.013416,0.801057,76
2669.035453,-10.218211,5677.32617,0.928955,76
2712.376338,-10.438961,5184.415921,0.935762,76
4693.294441,-10.732591,5409.435145,0.917853,76
2826.213793,-10.78173,5147.658065,0.922016,76
2835.123944,-11.371149,5046.191114,0.891819,76
2819.365092,-11.172281,4294.206716,0.810477,76
3530.824485,-9.930116,2281.895616,0.798615,76
3497.740406,-8.432735,4725.48182,0.870344,76
3497.459995,-9.028254,4610.509454,0.900116,76
4950.619059,-10.284974,4941.117011,0.893203,76
3525.70985,-9.642405,3308.46737,0.833746,76
3492.503413,-9.381842,2551.777135,0.773651,76
3523.098423,-7.718545,2154.195181,0.7811,76
3481.148186,-9.582789,2433.560076,0.783411,76
3414.143554,-9.751807,4851.142719,0.910755,76
3465.037981,-9.627525,4517.027563,0.867371,76
216.639126,-14.771244,2185.561587,0.815088,76
2843.656345,-12.938967,5253.742633,0.908394,76
3528.911428,-11.316171,3352.833553,0.866342,76
2626.386582,-7.197457,2630.117557,0.781909,76
3357.607441,-6.618714,4481.821926,0.858079,76
3364.501924,-7.068625,4134.61716,0.82437,76
3142.191786,-14.232482,2209.349907,0.836268,76
4119.094958,-9.894704,3508.442492,0.801909,76
2599.629527,-10.418951,2947.167547,0.809866,76
4087.163656,-10.433846,2726.850505,0.80468,76
3567.809429,-7.90595,2947.400153,0.861382,76
3530.143525,-7.39755,3075.722126,0.83769,76
3795.581016,-9.344754,4692.319404,0.870209,76
3834.669247,-8.825265,4314.148713,0.872764,76
2815.230379,-14.394374,2907.243777,0.870092,76
2899.599836,-15.256099,4243.668282,0.903227,76
2841.288797,-12.915566,2692.34917,0.808058,76
2840.855157,-13.995844,3466.871007,0.854026,76
3360.334586,-35.959876,2206.383669,0.771571,77
337.725953,-34.730622,1796.643963,0.716704,77
340.445615,-35.897313,1699.980633,0.724761,77
4007.401853,-7.140333,3752.963481,0.693638,77
3784.430891,-7.28402,4008.999114,0.73797,77
3606.068201,-7.187611,4136.902086,0.779786,77
3917.28052,-11.273591,3393.025514,0.837394,77
3700.905344,-5.447667,4220.700632,0.802905,77
3740.538048,-5.47282,5332.642198,0.797567,77
3963.857282,-6.734506,4411.155444,0.781856,77
3446.65078,-5.864503,5592.848543,0.728386,77
3812.657846,-8.958879,3341.793473,0.818207,77
3835.65769,-8.376426,4007.351342,0.786379,77
3402.63736,-9.049086,5014.354309,0.855937,77
3491.002696,-6.606149,4321.263849,0.770131,77
3416.730906,-5.933867,3857.619084,0.745487,77
3588.621478,-3.166431,2883.612396,0.711836,77
3461.091092,-4.923112,2703.718967,0.691054,77
3790.308768,-6.085173,4888.520866,0.804415,77
3433.796688,-6.985517,5426.166428,0.777884,77
4011.127122,-7.979446,3267.052604,0.690877,77
3376.117301,-8.984229,4329.603601,0.80503,77
3573.928401,-9.91728,3166.639777,0.825616,77
217.699369,-9.125738,2495.154796,0.776599,77
3750.40093,-7.647071,4788.509207,0.835069,77
3617.527334,-6.716872,5113.388241,0.812398,77
3757.775592,-7.134777,4802.115499,0.785226,77
3791.041703,-5.513189,2750.666669,0.813777,77
4779.443185,-7.272241,3159.227407,0.781884,77
289.682329,-6.754474,2972.602921,0.792141,78
3317.868944,-3.434683,2850.340157,0.847217,78
2631.184974,-2.646717,3518.021665,0.832504,78
2647.304215,-6.469027,3947.556655,0.886369,78
2676.543418,-6.288895,3833.97815,0.86128,78
2765.441987,-4.321777,2974.551249,0.813835,78
2782.934996,-3.730669,2968.694123,0.868462,78
2884.634008,-3.094831,3077.385786,0.801429,78
3531.64297,-4.123271,3135.090736,0.854535,78
3445.374464,-3.977805,3429.819432,0.86898,78
2659.802431,-7.467569,3047.591743,0.827117,78
2851.021065,-5.105065,3015.647338,0.830954,78
2452.588992,-4.28997,2939.782084,0.853485,78
2451.293193,-4.48086,2608.966064,0.818835,78
2414.217226,-6.939595,4202.928483,0.884124,78
2758.319387,-6.973928,3467.969032,0.847443,78
2806.260639,-3.283915,2834.893983,0.83928,78
2634.609295,-5.715327,3250.118042,0.849537,78
3673.262811,-3.768625,3508.043723,0.878634,78
3520.951917,-4.394011,3589.017654,0.876735,78
2635.904259,-3.678944,3464.426112,0.882492,78
2753.207285,-3.874322,2921.219965,0.830805,78
3533.238244,-4.687266,3162.918333,0.849447,78
2645.568117,-4.218544,3486.997977,0.854387,78
3567.590483,-5.665192,3395.641854,0.8633,78
2450.619651,-5.773588,2880.875299,0.800603,78
2621.622844,-3.520341,2991.016123,0.827912,78
3953.174207,-4.333756,2947.336323,0.847821,78
2672.950377,-2.96908,2802.585226,0.837956,78
2758.197705,-3.055543,2883.40532,0.825405,78
2751.599453,-3.949822,2632.457086,0.736616,78
3774.390977,-3.792485,3492.755231,0.850377,78
3737.394347,-3.157767,2870.202944,0.836602,78
3828.165462,-4.032174,3225.373012,0.865901,78
3959.378972,-4.233482,3294.483397,0.830032,78
2970.903982,-2.741094,2792.982578,0.821387,78
3346.651649,-14.437443,3280.551676,0.814696,79
3270.224978,-16.233525,3102.612937,0.836727,79
3272.553086,-14.894967,2249.762061,0.783117,79
3145.825553,-13.238839,4212.730157,0.892857,79
3575.17674,-12.776709,4193.51327,0.904073,79
3533.567697,-12.681842,3947.575656,0.884764,79
3451.997438,-16.041447,3939.243517,0.900904,79
237.88472,-11.368575,3206.018447,0.806771,79
327.163443,-11.524653,2482.596963,0.828662,79
2549.843998,-13.427584,2972.675868,0.826367,79
249.544611,-11.553673,2435.520704,0.810553,79
3087.733897,-12.019205,3632.703802,0.868878,79
2646.809018,-15.69634,3278.789654,0.864676,79
4431.841305,-15.350416,3378.607295,0.864813,79
4435.511476,-14.933808,3047.253014,0.83515,79
3528.958228,-23.552423,3078.455656,0.872217,79
237.856224,-10.890943,3280.507098,0.842157,79
438.401047,-8.061494,2538.278855,0.774716,79
2964.295254,-7.235284,2368.407205,0.761273,80
2952.068627,-7.803345,2611.999973,0.786049,80
3792.367407,-4.817181,4615.852201,0.8912,80
3557.523096,-7.332916,2904.959775,0.842808,80
2803.303385,-4.313782,5294.343369,0.899115,80
2762.445804,-3.565118,3948.856422,0.892846,80
2757.586337,-3.45235,3914.510341,0.865532,80
2762.598186,-3.159077,3652.489939,0.861459,80
2761.128651,-0.886472,3742.181462,0.873802,80
2754.088817,-1.950243,3706.370771,0.875504,80
2863.466324,-1.696208,3159.75707,0.826071,80
2977.526133,-3.494957,2999.123032,0.848924,80
3527.629348,-4.017387,3111.779095,0.843358,80
3484.610981,-4.392399,4468.022329,0.899183,80
2927.107366,-3.501877,4200.766154,0.8719,80
3521.522538,-4.05526,4382.16705,0.898718,80
2933.859997,-4.227817,4082.490385,0.88781,80
2930.120472,-2.185985,3252.29542,0.859705,80
2924.082247,-2.780522,3555.820738,0.882117,80
2929.907531,-2.892943,3381.806173,0.8642,80
2929.03129,-2.790633,3407.410404,0.847203,80
2929.410698,-3.302867,3115.210279,0.826853,80
2680.63725,-3.144644,4046.981696,0.871236,80
2789.149602,-4.033442,3785.482031,0.868657,80
3452.373446,-9.820341,4224.185756,0.911661,80
2972.544966,-4.499503,3877.168982,0.879362,80
2533.12563,-4.880143,3383.207469,0.863927,80
2424.801055,-2.792924,3694.534966,0.873629,80
3071.944781,-3.914072,3437.10815,0.901617,80
3072.524858,-4.561091,3315.054048,0.886474,80
2628.896479,-5.171256,3444.415124,0.889763,80
2566.962499,-5.389668,3400.977686,0.88951,80
2675.875718,-3.714935,4723.31161,0.902646,80
2579.837846,-3.898289,3361.877943,0.851092,80
2674.691223,-2.433461,4123.793852,0.902045,80
2974.740189,-6.119262,3707.664176,0.88561,80
2586.296772,-6.423024,4288.423608,0.86202,80
3027.453309,-3.990077,4245.708095,0.871177,80
3444.162956,-4.225971,3695.452591,0.892031,80
3538.447762,-4.454936,3478.215967,0.900184,80
232.819045,-4.557364,3337.396905,0.896742,80
3490.406612,-3.878472,3517.115441,0.885303,80
3567.219123,-4.141911,3205.006339,0.84952,80
2684.993554,-5.804838,3258.802886,0.841399,80
3038.518425,-7.581031,3822.067315,0.909597,80
3575.640847,-7.629095,5353.132315,0.88458,80
3061.623896,-2.854345,3128.526174,0.871611,80
2548.619054,-6.528153,3955.025254,0.898753,80
2885.87633,-4.508809,4247.537153,0.924689,80
3001.586355,-2.874682,3407.249946,0.845833,80
3089.851545,-3.627534,4219.814429,0.878569,80
2535.869231,-6.332112,4268.4884,0.899243,80
2419.983705,-7.931445,4204.489303,0.908019,80
2584.746621,-5.162091,4217.958687,0.912041,80
2453.748954,-3.090919,3864.838554,0.868198,80
2578.814283,-4.482786,3766.316878,0.871228,80
2841.131279,-10.442896,3039.869956,0.854851,81
382.198744,-10.627667,2726.867372,0.832728,81
414.690933,-12.228348,2605.678324,0.82027,81
435.709162,-12.854774,2805.652078,0.825405,81
433.915137,-20.463258,2446.72026,0.801312,81
3545.742705,-11.920646,3500.358925,0.838494,81
439.464252,-12.791781,2927.263922,0.849894,81
431.551271,-12.239729,3147.883322,0.847476,81
3406.083858,-14.701783,3467.503447,0.867937,81
350.773961,-13.689944,1619.113091,0.723676,81
2842.944921,-11.712275,3414.402845,0.87594,81
3189.456942,-11.992987,2974.973879,0.818291,81
262.182907,-8.877792,1634.448588,0.740382,81
352.258605,-11.049582,7228.621548,0.786536,81
3144.698144,-14.129268,2979.080232,0.848899,81
3148.393903,-12.551583,2905.205679,0.858567,81
3154.399724,-11.453355,2860.110234,0.856111,81
259.23105,-10.719962,1857.695466,0.786259,81
289.635742,-12.468428,2123.141785,0.80957,81
384.757461,-12.116907,2618.167282,0.830162,81
390.675553,-9.869834,2715.956696,0.832978,81
388.360794,-8.557703,2336.209465,0.800229,81
3957.095279,-11.476312,3057.567979,0.84047,81
433.769741,-6.632521,2369.324027,0.757802,81
4008.3196,-12.294271,2704.667907,0.828538,81
2937.945924,-12.817183,2652.662126,0.83585,81
3960.519772,-10.536375,2846.240333,0.853232,81
482.667098,-9.307147,2096.189349,0.763871,81
263.851731,-12.685664,2096.185096,0.773742,81
288.750979,-17.283732,2223.717961,0.799058,81
4395.988608,-10.418219,3052.732109,0.82589,81
2646.400137,-10.727883,3022.799812,0.835939,81
4306.960146,-9.869318,2869.481532,0.829986,81
350.387736,-9.202842,2313.168623,0.802011,81
342.977853,-8.217729,2305.524795,0.74261,81
358.395048,-9.501029,2961.235893,0.849787,81
3144.178247,-12.317362,2294.376291,0.830658,81
545.455639,-5.834069,2367.075439,0.800989,82
2886.188176,-10.981612,4467.623954,0.894232,82
2939.441106,-2.842083,3900.68879,0.876894,82
3320.60063,-12.228004,5190.159763,0.933924,82
368.884188,-3.426639,4273.722958,0.801166,82
2581.580323,-7.89204,5722.607899,0.902306,82
409.105805,-0.882572,2896.465667,0.677738,82
3801.563825,-3.282145,5166.703179,0.908048,82
2798.656683,-5.868367,5020.090806,0.866151,82
2953.846529,-4.764187,2503.175002,0.808361,82
2964.680137,-4.051685,3388.662108,0.805142,82
2918.391369,-7.273355,4426.281472,0.774909,82
3233.252176,-5.734785,2730.907938,0.845152,82
275.056343,-4.056372,4701.485038,0.872585,82
3994.967654,-4.859197,6669.793115,0.878322,82
1983.468025,-12.046095,5855.769815,0.930322,82
253.453163,-16.195486,5187.990238,0.865056,82
2951.931404,-4.564156,3213.796855,0.82504,82
316.80614,-20.59472,3783.533071,0.870358,82
278.472423,-19.29265,3405.308985,0.853083,82
398.595445,-23.074875,3887.666192,0.870538,82
314.139668,-26.523168,1961.593127,0.721637,82
309.0679,-2.959339,2761.672346,0.83907,83
520.465773,-3.067633,2739.931247,0.814,83
513.01422,-11.161102,7372.038614,0.89753,83
272.968001,-5.271013,2400.817708,0.809814,83
547.048836,-6.066278,2348.860182,0.789044,83
568.593852,-6.602336,2570.754302,0.796015,83
2484.246371,-3.335325,3597.707243,0.821111,83
296.500778,-7.783426,3296.241803,0.832539,83
4128.921864,-4.04922,2403.311828,0.80969,83
2928.140853,-3.678511,3464.961773,0.846985,83
2932.466056,-3.610462,2858.840383,0.815065,83
294.136283,-10.664104,4997.876624,0.87833,83
4226.495402,-5.083653,3208.876074,0.845776,83
4173.593331,-6.576326,3841.61772,0.853195,83
347.307452,-4.363062,1908.85422,0.762528,83
2508.002974,-6.761014,2438.521556,0.813095,83
2493.929149,-4.747517,4182.514059,0.842921,83
2420.761867,-5.613658,2764.910072,0.798687,83
2498.578367,-10.441156,2494.489878,0.802269,83
226.390603,-4.977476,2665.048096,0.809743,83
260.595528,-2.622417,2079.268418,0.784746,83
350.504938,-3.203185,1732.919444,0.769418,83
349.476781,-4.038147,1800.314724,0.76978,83
384.185485,-9.094937,2527.31219,0.792854,83
361.293368,-2.982981,2115.474394,0.806044,83
376.936305,-3.280385,2129.470937,0.783241,83
470.635921,-1.417836,2722.268559,0.784417,83
258.089129,-3.97323,2848.361325,0.833109,83
311.30912,-2.564365,2707.678719,0.832541,83
516.745211,-3.346437,2300.788749,0.81238,83
522.055098,-0.706685,1572.015187,0.757049,83
293.063343,-1.945013,2275.96819,0.804359,83
582.364265,-1.977115,2195.705561,0.792314,83
579.602809,-2.144506,2026.920734,0.792693,83
592.825185,-2.322453,2135.649096,0.781148,83
2961.652419,-3.296456,2535.789737,0.840712,83
2903.716317,-4.118588,2502.685652,0.837588,83
2957.60567,-4.219926,3168.88046,0.852515,83
4132.66967,-3.467214,2528.128836,0.822999,83
4093.971893,-5.879845,2806.5277,0.829197,83
4347.594887,-0.825436,3108.447767,0.815835,83
2511.012068,-1.714651,2871.91291,0.809368,83
584.613088,-1.568347,2136.431914,0.777382,83
600.862088,-2.041894,2108.264409,0.751461,83
343.050959,-5.160514,2564.693381,0.757945,83
299.953207,-8.223345,3849.945623,0.782875,83
248.293743,-3.196852,1792.80361,0.778256,83
464.131623,-10.872763,3189.734176,0.80429,83
3180.116694,-11.312227,3637.3182,0.866993,83
471.539132,-3.432042,2484.05532,0.816405,83
3221.850932,-9.986556,5236.799314,0.937193,83
4136.313293,-3.039835,3641.617537,0.822555,83
4173.528396,-4.568976,3776.896456,0.831141,83
3109.726246,-17.121557,3650.488516,0.852653,84
270.822054,-18.05964,1638.656103,0.743159,84
2891.925626,-6.474921,2197.653233,0.789185,84
383.644301,-5.50118,1956.067885,0.765636,84
370.929351,-4.866473,1595.438127,0.759936,84
2887.7814,-7.201976,2171.10031,0.792272,84
2491.231524,-7.189922,2151.725586,0.783612,84
417.1441,-5.669488,1555.566622,0.738604,84
331.060639,-7.630822,1626.821737,0.700988,84
321.314996,-6.170941,1398.60057,0.681338,84
328.922155,-7.716595,1485.400144,0.710698,84
341.035267,-7.646169,1342.538839,0.699299,84
243.349669,-15.338413,1242.169769,0.675644,84
3533.828652,-9.602516,3900.210754,0.780979,84
4444.239081,-12.485968,4753.65697,0.835781,84
3791.731439,-12.355814,4630.011298,0.814206,84
3538.905777,-11.407657,4480.448609,0.800068,84
3705.674023,-12.300132,4648.72043,0.79962,84
4334.635377,-11.470658,4549.797724,0.768602,84
3878.176166,-13.820874,4059.526247,0.766843,84
276.286046,-5.810681,862.575335,0.600148,84
314.23031,-12.159673,2137.196246,0.734387,84
4398.672073,-8.174106,3512.642877,0.760504,84
2878.829386,-7.834862,2125.721652,0.779764,84
333.60535,-9.249956,3539.746148,0.777109,84
3039.615399,-16.754923,4604.464706,0.804058,84
2854.922788,-15.932906,4988.839275,0.844459,84
3046.451352,-4.578642,1968.690067,0.719079,84
2849.563866,-7.978941,2000.60385,0.720846,84
326.013355,-10.347179,1720.74933,0.740354,84
3662.348334,-8.785272,4515.330177,0.815273,84
328.540059,-7.720745,1753.527733,0.733618,84
311.723508,-4.365027,2035.700589,0.760932,84
314.258735,-5.526109,2246.092317,0.81815,84
4182.076577,-13.161083,4781.582528,0.797349,84
4561.27526,-12.266184,4564.892716,0.773999,84
4630.37121,-13.375194,4744.443288,0.781864,84
4297.001548,-13.699652,4558.999061,0.810832,84
4545.796117,-10.321118,4692.572944,0.829412,84
334.55066,-5.667392,1277.094345,0.706557,84
329.561736,-8.857427,1465.045185,0.707027,84
316.96824,-8.634764,897.537158,0.632689,84
2502.001749,-5.254493,1893.416456,0.73966,84
2496.224269,-6.410714,1956.62861,0.74093,84
379.068898,-9.894741,2079.880146,0.743946,84
491.29343,-5.336249,1112.192832,0.680774,84
372.093822,-5.5983,1106.763067,0.668772,84
4535.780642,-15.07814,4775.69833,0.820487,84
247.1616,-7.260573,2330.948007,0.754749,84
3510.865791,-17.046614,4090.358033,0.82627,84
3949.715719,-17.017504,5026.753526,0.907414,84
3921.220314,-15.512285,4982.104629,0.879003,84
374.957168,-6.571317,2437.608484,0.780814,84
325.391132,-5.979685,2024.581134,0.750811,84
322.163265,-6.503533,1700.609126,0.723279,84
325.762195,-6.695094,1630.100797,0.725021,84
325.480798,-7.322716,1680.019051,0.722644,84
326.62224,-8.637562,1733.943742,0.729212,84
443.346541,-3.536808,1040.40932,0.559383,84
334.411701,-7.14984,1878.376096,0.761388,84
392.663553,-11.046349,1199.602131,0.661377,84
366.014329,-5.948474,1476.282101,0.75171,84
3490.189979,-18.977695,4319.277071,0.843258,84
3329.374527,-18.830421,4635.389708,0.869765,84
4162.477057,-16.89038,4608.500121,0.861698,84
3843.144837,-14.865306,3629.994052,0.789278,84
423.58361,-6.271074,1388.272164,0.746406,84
390.795914,-5.653138,1145.980661,0.69265,84
406.850816,-4.893703,1249.416541,0.715159,84
2499.271011,-9.405427,2529.759009,0.791409,84
270.068016,-17.233148,2876.612473,0.814584,84
329.634048,-5.524541,960.198537,0.647065,84
385.048805,-6.789005,1465.704088,0.734255,84
2493.671789,-5.689108,2337.558114,0.784552,84
2887.745621,-4.820122,1994.759191,0.749312,84
426.913693,-5.450404,1663.984314,0.774553,84
332.377879,-12.302935,1102.367355,0.688086,84
444.248563,-7.486201,1636.275064,0.694479,85
440.278857,-3.599241,674.426261,0.547747,85
347.227738,-6.80824,1233.770143,0.706134,85
352.566413,-5.111172,2342.093222,0.763054,85
291.811682,-5.260848,1757.820975,0.771451,85
298.005124,-3.166947,1607.915187,0.771812,85
398.525235,-1.548473,1868.437248,0.764853,85
291.793774,-4.286697,2192.167463,0.775088,85
289.578102,-3.855426,1694.778308,0.753828,85
292.402971,-4.143093,2009.760587,0.754196,85
245.036673,-5.669503,2657.507275,0.822808,85
2760.414432,-5.812931,1804.001575,0.687045,85
259.411493,-6.015013,2075.318182,0.765581,85
337.0943,-6.103328,1325.46386,0.693856,85
337.764786,-8.480926,1632.13463,0.706176,85
292.744623,-1.796922,1334.60102,0.702544,85
287.46157,-2.937165,1664.730836,0.725377,85
291.342053,-3.607414,1503.008542,0.712979,85
292.529227,-3.253522,1835.694772,0.760102,85
289.85653,-5.644728,1880.741204,0.780606,85
280.340312,-9.109209,2059.137088,0.77692,85
259.884778,-6.170315,1975.893209,0.803726,85
4090.584752,-9.99789,4077.523936,0.843,85
300.296259,-0.803571,1741.282486,0.712296,85
270.265987,-3.375851,1824.422827,0.723627,85
2757.556999,-7.251364,2051.499767,0.79867,85
326.548122,-5.980623,2624.242771,0.784208,85
2456.991825,-4.059188,2660.634993,0.854295,86
295.94342,-3.39658,2660.669658,0.856362,86
2958.340864,-6.165818,2603.524953,0.863421,86
2969.409046,-3.809885,2485.661061,0.819761,86
2987.111166,-7.493616,2781.048105,0.860321,86
229.319985,-7.845776,2274.977256,0.822812,86
3357.28952,-7.424494,4335.083042,0.867475,86
3529.998968,-5.449576,2551.241258,0.827236,86
286.719652,-2.492657,2523.11456,0.791157,86
3702.13044,-11.235542,2849.578763,0.866982,86
371.693501,-3.44473,2468.430568,0.810147,86
370.159312,-3.976313,2378.124312,0.836956,86
260.903189,-3.060045,2436.434561,0.814646,86
276.819299,-4.007274,2251.991444,0.749515,87
561.367027,-4.462467,1879.002864,0.803254,87
576.89529,-2.340556,2009.927815,0.732812,87
234.160737,-6.785852,2223.149697,0.803542,87
2498.38124,-6.685733,2252.250491,0.803128,87
2504.375566,-4.491326,2018.813963,0.745465,87
250.754797,-7.960105,5258.947267,0.924564,87
278.503299,-7.071268,2247.753798,0.81549,87
471.273573,-7.133233,1962.021499,0.77369,87
470.568207,-4.516798,2149.135087,0.791745,87
456.721186,-4.858642,1751.681935,0.76265,87
444.084848,-5.086342,1866.209209,0.751059,87
461.501786,-6.179047,1963.82394,0.772554,87
467.203393,-4.317331,1870.880844,0.765527,87
442.497437,-6.435901,2019.265558,0.7644,87
464.824247,-7.683371,1576.106572,0.761947,87
473.394951,-6.731487,1477.593633,0.723528,87
470.062462,-5.115002,2129.502581,0.770942,87
472.134591,-5.064508,2660.023947,0.831319,87
3475.31017,-8.253757,2304.101704,0.796045,87
3450.571735,-6.545573,2325.807312,0.778072,87
2493.718704,-7.623026,2215.690114,0.795738,87
2490.072654,-6.380777,1946.026589,0.77059,87
2501.362551,-1.327891,2325.693438,0.779069,87
2533.751281,-11.660082,2677.832948,0.857853,87
2798.891737,-6.410529,2402.813215,0.790052,87
2800.209359,-7.500482,2193.602136,0.818669,87
2797.726487,-6.047581,1919.145325,0.789249,87
2797.908965,-5.546529,2237.728695,0.782083,87
2497.773988,-5.835524,2681.899125,0.816671,87
2504.020323,-4.406538,2259.180549,0.776617,87
2494.644428,-6.334393,2181.408754,0.790155,87
682.557892,-5.374075,2045.351931,0.784527,87
330.936009,-3.778558,1891.538509,0.762631,87
349.679919,-7.943964,2303.924366,0.826712,87
401.151622,-3.670783,1604.017621,0.715247,87
3314.369877,-6.794023,2306.142953,0.778711,87
413.039151,-4.288275,2249.778291,0.805036,87
413.600343,-4.704111,2297.961239,0.790354,87
416.042464,-2.007083,2223.251259,0.776446,87
418.137179,-5.252706,2878.383258,0.827871,87
368.316502,-1.826697,2128.01688,0.753169,87
387.681983,-3.32385,2184.917195,0.779987,87
376.778386,-4.033228,1947.786067,0.759814,87
352.79133,-7.760173,1875.069854,0.770257,87
220.935422,-5.443841,2150.150112,0.741962,87
376.243444,-11.681434,2096.776494,0.818771,87
365.354212,-9.306099,1950.132628,0.790052,87
2498.855085,-3.934583,2068.716748,0.770234,87
2479.069627,-5.748554,1990.615327,0.768916,87
371.332349,-3.153212,2712.569548,0.80245,87
740.906321,-2.732483,1532.282059,0.756788,87
739.910043,-3.220115,1842.145218,0.73975,87
3403.024638,-4.896386,2189.408219,0.773598,87
3386.783976,-5.554856,2041.819621,0.769656,87
3361.613399,-4.784501,1997.179505,0.766538,87
3316.83206,-6.193922,2351.823442,0.778983,87
3408.467783,-4.01764,2093.015296,0.749716,87
3390.687865,-3.89582,2266.022246,0.776162,87
3359.069967,-2.823234,2101.610468,0.729366,87
3319.891532,-5.612152,2142.730586,0.768897,87
3442.31613,-6.484249,2057.637717,0.79214,87
3323.178814,-6.287866,2142.146581,0.798784,87
3407.217099,-4.414849,1804.798371,0.74967,87
412.259396,-5.254809,2356.262071,0.794548,87
272.907225,-6.730667,2006.481101,0.794691,87
363.785997,-3.356125,2051.687274,0.784028,87
372.299614,-2.224383,1897.696434,0.748037,87
370.784454,-5.719827,2066.172365,0.794169,87
418.388404,-3.050711,2552.399685,0.812425,87
3315.78241,-2.588077,2256.259872,0.798573,87
830.884502,-2.583766,2308.953102,0.792455,87
328.341418,-6.73286,2343.396229,0.823688,87
3915.8805,-6.474675,2612.658188,0.840511,87
3924.455435,-7.229474,2377.863725,0.829589,87
472.168637,-4.990143,2051.082038,0.765914,87
3741.293249,-8.016917,2390.224821,0.827647,87
3745.951599,-6.679176,2595.529352,0.808696,87
474.392561,-8.341852,3369.70923,0.854857,87
3705.567196,-7.191451,2475.756595,0.808942,87
3701.891056,-7.363706,2458.494489,0.827456,87
3703.931254,-5.826588,2475.678783,0.790019,87
3728.788264,-8.072469,2613.831633,0.821914,87
3749.968878,-9.514551,2772.931465,0.846394,87
3709.03321,-8.347497,2470.457394,0.816299,87
3745.059479,-7.227342,2376.097688,0.832129,87
3700.668995,-5.881582,2439.032381,0.809319,87
3704.260451,-6.137138,2388.8298,0.817966,87
3703.950959,-9.447022,2689.016877,0.848092,87
3654.788222,-8.056706,2645.628371,0.843195,87
3711.582593,-9.103024,2892.057981,0.833091,87
4496.074864,-41.321096,5384.183028,0.93878,88
2974.24601,-7.065452,3817.374898,0.888053,88
2989.985398,-7.287153,3749.756743,0.881179,88
2986.46634,-7.200411,3688.369225,0.896708,88
2502.020534,-8.977873,3509.54676,0.872421,88
2492.041102,-4.519898,2709.032673,0.799143,88
3103.915499,-8.864074,2403.428355,0.836401,88
2503.445009,-8.735332,2313.543734,0.820751,88
4247.191836,-9.688946,4923.582082,0.886909,88
2470.903084,-9.568334,2537.307355,0.813544,88
311.575539,-6.718398,1819.873635,0.775991,88
413.358777,-9.270736,2979.945642,0.849459,88
3781.097129,-6.042402,2938.74427,0.836937,88
2827.159809,-7.391734,2658.861738,0.815081,88
2965.879492,-6.213952,2366.176358,0.80889,88
2975.552203,-6.423012,2427.118203,0.813382,88
2928.208152,-6.397319,3151.602004,0.861179,88
3363.597315,-9.113636,2696.076955,0.845787,88
375.722552,-4.831825,1496.764396,0.717273,88
346.421433,-5.139736,2527.26768,0.729192,88
342.083893,-7.642511,2322.124909,0.794658,88
2710.044894,-7.413322,3385.54046,0.868892,89
275.200719,-8.892954,2557.830828,0.767771,89
259.560739,-8.689465,1573.219142,0.736638,89
251.262367,-8.662073,1521.956843,0.742372,89
297.601213,-8.516406,1856.942283,0.77464,89
291.885296,-8.719187,1994.571377,0.762365,89
290.189955,-8.122201,1833.682415,0.743426,89
274.930774,-11.085443,1914.93383,0.727392,89
277.903169,-10.257101,2124.950084,0.768335,89
277.895176,-10.803479,1995.844111,0.754316,89
288.386138,-12.997326,2195.969305,0.751445,89
278.558926,-7.637752,1739.906775,0.754313,89
290.882141,-7.917377,1746.736436,0.767507,89
290.125158,-7.232672,1446.832247,0.739915,89
296.128909,-8.686042,1479.618615,0.746561,89
305.97943,-8.703772,1457.18989,0.743641,89
319.636765,-9.334579,1670.913223,0.770334,89
330.719475,-7.374306,1573.380443,0.723627,89
324.780992,-11.294857,1790.879199,0.751548,89
323.769569,-12.14513,1921.988786,0.76008,89
327.272592,-12.186264,2267.3331,0.755913,89
227.368417,-19.578971,1057.548602,0.67208,89
388.891112,-21.864735,1391.452205,0.698707,89
341.399282,-19.286917,1273.977473,0.682868,89
391.702769,-21.134343,1661.251919,0.710031,89
388.326441,-20.670448,2102.33466,0.746424,89
325.008429,-21.08258,2624.995677,0.754161,89
332.486082,-22.831866,2947.004496,0.805642,89
3616.85283,-22.148122,5951.545436,0.900488,89
3802.084261,-19.843983,6266.312207,0.871912,89
3701.267007,-16.028536,7306.056548,0.920787,89
